sim_swap_time_gap_minutes,sim_swap_flag,device_change_flag,sim_type_change_flag,imsi_change_flag,iccid_change_flag,otp_and_sim_change_geo_hash_length
2292,0,1,0,0,0,0.876
8399,0,0,0,1,1,0.72
8928,0,0,0,0,0,0.958
2745,0,0,0,0,0,0.945
7657,0,0,0,0,0,0.893
6615,0,0,0,0,0,0.942
4187,0,0,0,0,0,0.759
2778,0,0,0,0,0,0.827
3740,0,0,0,0,0,0.78
4560,0,0,0,0,0,0.831
8430,0,0,0,0,0,0.829
2849,0,0,0,0,1,0.964
7490,0,0,0,0,0,0.749
8491,0,1,0,0,0,0.981
2527,0,0,0,0,0,0.979
7633,0,0,0,0,1,0.865
7981,0,0,0,0,0,0.781
9965,0,0,0,0,0,0.866
89,0,0,0,1,0,0.943
4581,0,0,0,0,0,0.994
2600,0,1,0,0,0,0.912
2715,0,0,1,0,0,0.862
3684,0,0,0,0,0,0.734
4823,0,0,1,0,0,0.93
6345,0,0,0,0,0,0.775
5088,1,1,1,0,0,0.066
7965,0,0,0,0,0,0.711
8665,0,0,0,0,0,0.898
4917,0,0,0,0,0,0.757
3038,0,0,0,0,0,0.803
4838,0,0,1,0,0,0.887
1247,0,0,0,0,0,0.814
6019,0,0,0,0,0,0.989
10034,0,0,0,0,0,0.892
2509,0,0,0,0,0,0.734
1842,0,0,0,0,0,0.732
7657,0,0,0,0,0,0.828
6238,0,0,0,0,0,0.912
8267,0,0,0,0,0,0.884
2254,0,0,0,0,1,0.858
6699,0,0,1,0,0,0.884
2080,0,0,0,0,0,0.786
4047,0,0,0,0,0,0.97
318,1,1,1,1,1,0.135
122,0,0,0,0,0,0.732
1609,0,0,0,0,0,0.809
4530,0,0,0,0,0,0.82
941,0,0,0,0,0,0.837
7500,0,0,0,0,0,0.894
2240,0,0,0,0,0,0.864
1373,0,0,0,0,0,0.79
2335,0,0,0,0,0,0.94
7526,0,0,0,0,1,0.868
8212,0,0,0,0,0,0.829
4600,0,0,0,0,0,0.968
4786,0,0,0,0,0,0.973
2850,0,0,0,0,0,0.897
1944,0,1,0,0,0,0.721
35,1,0,0,1,1,0.124
8679,0,0,0,0,0,0.798
6388,1,0,1,1,1,0.212
667,0,0,0,0,0,0.943
3688,0,0,0,1,0,0.926
8818,0,0,0,0,0,0.778
262,0,0,0,0,0,0.794
9612,0,0,0,0,0,0.846
7640,0,1,0,0,0,0.812
7471,0,0,0,0,0,0.766
2713,0,0,0,0,0,0.982
1884,0,0,0,0,0,0.892
3641,0,0,0,0,0,0.724
1709,0,0,0,0,0,0.851
7563,0,0,0,0,1,0.959
4247,0,0,0,0,0,0.933
2219,0,0,0,0,0,0.702
6412,0,0,0,0,0,0.743
8915,0,1,0,1,0,0.983
4660,0,0,0,0,0,0.8
9663,1,1,1,0,1,0.332
1128,0,0,0,0,0,0.931
6210,0,0,0,1,0,0.758
4879,0,0,0,0,0,0.783
7262,0,0,0,1,0,0.873
4513,0,0,0,0,1,0.884
8721,0,0,0,0,0,0.839
3021,0,0,0,1,0,0.713
3724,0,0,0,1,0,0.785
4337,0,0,0,0,0,0.938
4429,0,0,0,0,1,0.995
5306,0,0,0,0,0,0.879
6188,0,0,0,0,0,0.858
2595,0,0,0,0,0,0.987
4516,0,0,1,0,0,0.96
4052,0,0,0,0,0,0.913
642,0,0,0,0,0,0.976
1706,0,1,0,0,0,0.985
8497,0,0,1,0,0,0.722
2896,0,0,0,0,0,0.948
2886,0,0,1,0,0,0.833
7142,0,0,1,0,0,0.974
5921,0,0,0,0,0,0.837
883,0,0,0,0,0,0.944
191,0,0,0,0,0,0.808
7372,0,0,0,0,0,0.741
3336,0,0,0,0,0,0.735
8369,0,0,1,0,1,0.937
1445,0,0,0,0,0,0.871
9799,0,0,0,0,0,0.72
2831,0,0,0,1,0,0.87
238,1,0,0,0,1,0.362
8646,0,0,0,1,0,0.963
7781,0,0,0,0,0,0.961
7722,0,0,0,0,0,0.923
329,0,0,0,0,0,0.761
2132,0,0,0,0,0,0.972
9882,0,0,0,1,0,0.731
3697,0,1,0,1,0,0.957
9946,0,0,1,0,0,0.905
4191,0,0,0,1,0,0.819
9129,0,0,0,0,1,0.835
2297,0,0,0,0,0,0.724
4425,0,0,0,0,1,0.71
7661,0,0,0,0,0,0.883
4921,0,0,1,0,0,0.827
7892,0,0,0,0,0,0.911
8402,0,0,1,1,0,0.926
145,1,1,0,0,1,0.005
5347,0,0,0,0,0,0.953
4032,0,0,0,0,0,0.951
9122,0,0,0,0,0,0.833
5269,0,0,1,0,0,0.864
7570,0,0,0,0,0,0.892
8661,0,0,0,0,0,0.742
5105,0,0,1,0,0,0.798
7778,0,0,0,1,0,0.88
9361,0,0,0,0,0,0.89
9043,0,0,0,0,0,0.835
7595,0,0,0,1,0,0.76
9866,0,0,0,0,0,0.748
2089,0,0,0,0,0,0.751
5664,0,0,0,0,0,0.817
5310,0,0,1,0,0,0.895
8020,0,0,0,0,0,0.947
2629,0,0,0,0,0,0.973
5669,0,0,0,0,0,0.755
6302,0,0,0,0,0,0.904
9366,0,0,0,0,0,0.706
9869,0,0,0,0,0,0.913
2945,1,1,1,1,1,0.325
3791,0,0,0,0,0,0.909
3387,0,0,1,1,0,0.708
1439,0,0,0,0,0,0.828
5851,0,1,0,0,0,0.922
6929,0,1,0,0,0,0.855
4111,0,0,0,0,0,0.774
6106,0,0,0,0,0,0.952
9006,0,0,0,0,0,0.865
8710,0,0,0,0,0,0.735
5548,0,0,0,0,0,0.781
2073,0,0,1,0,0,0.86
2789,0,0,0,1,1,0.802
3382,0,0,0,0,0,0.846
7365,0,0,0,0,0,0.975
7683,0,0,1,0,0,0.722
3459,0,1,0,0,0,0.751
6923,0,0,0,1,0,0.82
2736,0,0,0,0,0,0.919
6830,0,0,0,0,0,0.724
3741,0,0,0,1,0,0.88
3313,0,0,0,0,0,0.833
8034,0,0,0,0,0,0.763
9098,0,0,0,0,0,0.886
695,1,0,0,0,0,0.203
285,0,0,0,0,1,0.777
2448,0,0,0,0,0,0.723
7114,1,0,1,1,1,0.214
5066,0,0,0,0,0,0.934
6644,0,0,1,0,0,0.816
6678,0,0,0,0,0,0.946
6146,0,0,0,0,0,0.791
3032,0,0,0,0,0,0.96
4592,0,0,0,0,0,0.787
4465,0,0,0,0,0,0.826
4146,0,0,0,0,0,0.847
7741,0,0,0,0,0,0.709
7648,0,0,0,1,0,0.831
2820,1,0,1,1,1,0.394
2124,0,0,0,0,0,0.824
5103,0,1,0,0,0,0.718
1616,0,0,1,0,0,0.725
5267,0,0,0,0,0,0.718
6721,0,0,1,0,1,0.856
4783,0,0,0,0,0,0.742
7795,0,0,0,0,1,0.763
3207,0,0,0,0,0,0.838
1132,0,0,0,0,0,0.96
7604,0,1,0,0,0,0.73
1557,0,0,0,1,0,0.734
2834,0,0,0,0,0,0.727
2279,0,0,0,0,0,0.976
2662,0,0,0,0,0,0.906
6606,0,0,0,0,0,0.708
684,0,0,0,0,0,0.927
4225,0,0,0,0,0,0.838
995,1,0,1,1,1,0.265
6451,0,0,0,0,0,0.934
6970,0,0,0,1,0,0.881
6715,0,0,0,0,0,0.752
833,0,0,0,0,0,0.816
8828,0,0,0,0,0,0.927
8355,0,1,0,0,0,0.997
1686,1,1,0,1,0,0.147
6842,0,0,0,0,0,0.991
3311,0,0,0,0,0,0.931
8905,0,0,0,0,0,0.976
2690,0,0,0,0,0,0.761
252,0,0,0,0,0,0.759
6671,0,0,0,0,0,0.884
6697,0,0,0,0,0,0.973
860,0,0,0,0,0,0.77
7694,0,0,0,0,0,0.717
2516,0,0,0,0,0,0.705
9014,0,0,0,0,0,0.903
2362,0,0,0,0,0,0.977
6068,0,0,0,0,0,0.951
3709,0,0,1,0,0,0.863
9187,0,0,0,1,0,0.871
3637,0,0,1,0,0,0.851
362,0,0,0,0,0,0.922
2861,0,0,0,0,0,0.867
6222,0,1,0,0,0,0.728
8696,0,0,0,0,0,0.769
5807,0,0,0,0,0,0.771
8676,0,0,0,1,0,0.806
2205,0,0,0,0,0,0.716
6513,0,0,0,0,0,0.809
5921,0,0,0,0,0,0.733
4747,0,0,0,0,0,0.737
1298,0,0,0,0,1,0.97
3433,0,0,0,0,0,0.848
7386,0,0,0,0,0,0.917
4153,0,0,0,0,0,0.931
4547,0,0,1,0,0,0.764
2180,0,0,0,0,0,0.854
4120,0,0,1,0,0,0.771
900,0,0,0,0,0,0.932
8201,0,0,0,0,1,0.912
1209,0,0,0,0,0,0.823
1675,0,0,0,0,0,0.98
8897,0,0,1,0,0,0.746
746,1,1,1,1,1,0.295
575,0,0,0,1,0,0.854
368,0,0,0,0,0,0.898
2972,0,0,0,1,1,0.891
6367,0,0,0,0,0,0.921
4164,1,1,0,0,1,0.152
3404,0,0,0,0,0,0.779
6791,1,1,1,1,0,0.025
8406,0,0,0,0,0,0.733
6496,0,0,0,0,0,0.753
5390,0,1,0,0,0,0.866
8128,0,0,0,0,0,0.809
1757,0,0,0,0,1,0.834
2767,0,0,0,0,1,0.982
27,1,1,0,0,1,0.065
9079,0,0,0,0,0,0.773
1923,0,0,0,0,0,0.752
8821,0,0,0,0,0,0.737
1560,0,0,0,0,0,0.911
5077,0,0,0,0,0,0.754
6605,0,1,0,0,1,0.717
1055,1,0,0,0,1,0.372
471,0,1,0,0,0,0.887
8824,0,0,0,0,0,0.934
3046,0,0,0,1,1,0.753
8502,0,0,0,0,0,0.947
2407,0,0,1,0,0,0.702
506,1,0,1,0,1,0.363
1496,0,0,0,0,0,0.981
1299,0,0,0,0,0,0.954
5997,0,0,1,0,0,0.992
5703,0,0,0,0,1,0.928
6003,0,1,0,0,0,0.716
478,1,1,0,0,1,0.252
10000,0,0,0,0,0,0.783
9174,0,0,0,0,0,0.964
393,0,0,0,0,0,0.836
5322,0,0,0,0,0,0.87
4945,0,0,0,0,0,0.965
5340,0,0,0,0,0,0.947
1463,0,0,0,1,0,0.873
6533,0,1,0,0,0,0.873
6537,0,0,0,0,0,0.901
1880,0,0,0,0,0,0.902
1475,0,0,0,0,0,0.706
5230,0,0,0,1,0,0.776
2364,0,0,0,0,1,0.845
2386,0,0,0,0,0,0.807
2082,0,0,0,0,0,0.777
4929,0,1,0,0,0,0.897
4687,0,0,0,0,0,0.873
4971,0,0,0,0,0,0.758
4031,0,1,0,0,0,0.887
9218,0,0,0,0,0,0.975
9698,0,0,1,0,0,0.985
6950,1,0,1,1,1,0.063
9580,0,0,0,1,0,0.902
122,0,0,0,0,0,0.915
6994,0,0,0,0,0,0.73
404,0,0,0,0,1,0.713
2412,0,0,0,1,1,0.792
775,0,0,0,0,0,0.753
9108,0,0,0,0,0,0.892
542,0,0,0,0,0,0.985
6434,0,0,0,0,0,0.878
869,1,1,1,1,0,0.303
7134,0,0,0,0,1,0.936
2456,0,0,1,0,0,0.932
1632,0,0,0,0,0,0.909
1498,0,0,0,0,0,0.861
1921,0,0,0,0,0,0.745
3105,0,0,0,0,0,0.981
5177,0,0,0,0,0,0.945
2695,0,0,0,0,0,0.91
7397,0,0,0,0,1,0.809
2209,0,0,0,0,0,0.841
9716,0,0,0,0,0,0.829
4051,0,0,0,0,0,0.783
1748,0,0,0,0,0,0.964
4736,0,0,0,0,0,0.734
2938,1,0,1,1,0,0.024
3053,0,0,0,0,0,0.805
3142,0,0,0,0,0,0.703
2972,0,0,0,1,0,0.965
9172,0,0,0,0,0,0.985
6200,1,1,0,0,0,0.135
3468,0,0,0,0,0,0.866
2638,1,1,1,1,1,0.01
5403,0,0,0,0,0,0.703
2253,0,0,1,0,0,0.878
4760,0,0,0,0,0,0.936
9675,0,0,0,0,0,0.934
919,0,1,0,0,0,0.813
3502,0,0,0,1,0,0.851
6580,1,0,0,1,0,0.161
9059,0,0,1,0,0,0.874
7256,0,0,0,0,0,0.769
3959,0,0,0,1,0,0.719
10007,1,1,1,1,1,0.155
2854,0,0,0,0,0,0.976
619,1,1,1,0,0,0.221
9814,0,0,0,0,0,0.968
6924,0,0,0,0,0,0.819
4662,0,0,0,0,0,0.731
4660,0,0,0,0,0,0.976
8075,0,0,0,0,0,0.957
3860,0,0,1,0,0,0.998
7632,0,0,0,0,0,0.745
5926,0,0,0,0,0,0.951
4217,0,1,0,0,0,0.798
7661,0,0,0,0,0,0.884
7329,0,0,1,0,0,0.748
3157,0,0,0,0,1,0.967
4647,0,0,1,0,0,0.934
2247,0,0,0,0,0,0.848
1138,0,0,0,1,0,0.886
7360,0,0,0,0,1,0.876
4243,0,0,0,0,0,0.947
6251,0,0,0,0,0,0.817
8462,0,0,0,0,0,0.984
4921,0,1,0,1,0,0.929
4133,0,0,0,0,0,0.764
6336,0,0,0,0,0,0.834
373,0,0,0,0,0,0.796
1779,0,1,0,0,0,0.717
6797,0,0,1,1,0,0.722
5951,0,0,0,1,0,0.936
1665,0,0,0,0,0,0.768
2758,0,1,0,0,0,0.722
8065,0,0,0,0,0,0.757
2208,0,0,0,0,0,0.917
9473,0,0,0,0,0,0.756
10006,0,0,0,0,1,0.934
1700,0,0,0,0,0,0.755
3556,0,0,0,0,0,0.963
602,1,1,0,1,1,0.226
6128,0,1,1,0,0,0.812
4064,0,0,0,0,0,0.93
8179,0,0,0,0,0,0.911
3416,0,0,0,0,0,0.752
9922,0,0,0,0,0,0.86
8697,0,0,0,0,0,0.966
6004,0,1,0,0,0,0.785
9299,1,1,1,0,1,0.302
5663,0,0,0,0,0,0.74
6832,0,0,1,0,0,0.985
8012,0,0,1,0,0,0.911
1106,1,0,0,1,1,0.249
9047,0,0,0,1,0,0.866
9994,0,0,0,0,0,0.999
2796,0,0,0,0,0,0.784
1144,1,1,0,1,1,0.054
1717,0,0,0,0,0,0.883
4114,0,0,0,1,0,0.853
8688,0,0,0,0,0,0.84
1249,0,0,0,0,0,0.897
6844,0,1,1,0,0,0.904
5295,0,0,1,0,0,0.889
4443,0,0,1,0,0,0.71
6795,1,1,1,1,1,0.383
9198,0,0,0,0,0,0.764
1452,0,0,0,0,0,0.992
8400,0,0,1,0,0,0.939
8321,0,0,0,1,0,0.889
3147,0,0,0,0,0,0.784
1163,0,1,0,0,0,0.87
4854,0,0,1,0,0,0.754
8543,0,0,0,0,0,0.819
5546,0,0,0,0,0,0.888
8914,0,0,0,0,0,0.773
7715,0,0,0,0,0,0.831
3795,1,0,1,1,0,0.191
2360,0,0,0,0,0,0.837
9263,0,0,0,1,1,0.822
3935,0,1,0,0,0,0.82
9429,0,0,0,0,0,0.757
2888,0,0,0,1,0,0.803
5250,0,0,0,0,0,0.887
9641,0,0,0,0,0,0.922
5009,0,0,0,0,0,0.939
7745,0,0,0,0,0,0.787
3374,0,0,1,0,0,0.849
4262,0,1,0,0,0,0.78
9589,0,0,0,0,0,0.79
6310,0,0,0,0,1,0.922
1359,0,0,1,0,0,0.973
6897,1,0,0,1,1,0.103
9620,0,0,0,0,0,0.781
605,0,0,0,0,0,0.85
2805,0,0,0,0,0,0.856
9892,0,0,0,0,0,0.723
2315,0,0,1,0,0,0.995
5569,0,0,0,0,0,0.862
1777,0,1,0,0,0,0.884
3781,0,0,0,0,0,0.761
3845,0,0,0,0,0,0.966
3949,0,0,0,0,0,0.948
9630,0,0,0,0,0,0.987
1285,1,1,1,0,1,0.212
4108,0,1,0,0,1,0.913
630,0,1,0,0,0,0.904
6236,0,0,0,1,0,0.783
1730,0,0,0,0,0,0.858
2816,0,0,0,0,0,0.883
806,0,0,0,0,1,0.912
318,0,0,0,0,0,0.711
649,0,0,0,0,0,0.959
4021,0,0,0,0,0,0.985
3718,0,0,0,0,0,0.918
5162,0,0,0,0,0,0.822
5743,0,0,0,0,1,0.944
10076,0,0,0,0,0,0.834
4408,0,0,0,1,0,0.897
9673,0,0,0,0,0,0.827
4407,0,1,0,0,0,0.998
3385,0,0,0,1,0,0.703
2291,0,0,0,0,0,0.717
6000,0,0,0,0,0,0.874
6262,0,0,0,0,0,0.954
1279,0,0,0,0,1,0.987
49,1,0,0,1,0,0.083
8820,0,0,0,0,0,0.756
9445,0,0,0,0,0,0.798
5795,0,0,0,0,0,0.729
2101,0,0,0,0,0,0.95
2468,0,0,0,0,0,0.868
1178,0,0,0,0,1,0.737
3096,0,0,0,0,0,0.893
6860,0,0,0,0,0,0.905
5074,0,0,0,0,1,0.719
5801,0,0,0,0,0,0.837
6359,0,0,0,0,0,0.88
4305,0,0,0,0,0,0.991
7102,0,0,0,0,0,0.82
9389,0,0,0,0,0,0.988
2470,0,0,0,0,0,0.913
6985,0,0,0,0,0,0.821
4393,0,1,0,0,1,0.74
4016,0,0,0,0,0,0.929
7789,0,0,0,0,0,0.752
3525,0,0,0,0,0,0.734
5688,0,0,0,0,1,0.913
8280,0,0,0,0,1,0.884
9919,0,0,0,0,0,0.863
5882,0,0,1,0,0,0.734
1597,0,0,0,1,0,0.979
1981,0,0,0,1,0,0.982
5018,0,0,0,0,0,0.724
7756,0,0,0,1,0,0.944
5211,0,0,0,0,0,0.981
8031,0,0,0,0,0,0.883
2560,0,1,0,0,0,0.837
7895,1,1,1,0,1,0.093
3734,0,0,0,0,0,0.925
6442,0,0,0,0,0,0.924
4621,0,0,0,0,0,0.931
7365,0,0,0,0,0,0.765
1642,0,1,0,0,0,0.85
9791,0,0,0,0,0,0.985
6011,0,1,0,0,0,0.759
2415,0,0,0,0,1,0.8
1215,1,1,1,0,1,0.091
6043,0,0,0,0,0,0.97
8074,1,1,0,1,1,0.049
1421,0,0,0,0,0,0.975
5664,0,0,0,0,0,0.77
4904,0,0,0,0,0,0.788
6766,0,0,0,0,0,0.991
756,0,0,0,0,0,0.916
5326,0,0,0,0,0,0.801
1416,0,0,0,0,0,0.837
9402,0,0,0,0,0,0.967
3678,0,0,0,0,0,0.857
1429,0,0,0,0,1,0.979
5292,0,0,1,0,0,0.856
6462,0,0,0,0,0,0.83
9493,0,0,0,0,1,0.987
504,0,0,0,0,0,0.983
7595,0,0,0,0,0,0.755
4806,0,0,0,0,0,0.756
9280,0,0,0,0,0,0.815
2974,0,0,0,1,0,0.956
6525,0,0,0,0,0,0.795
9080,0,0,0,0,0,0.746
5483,0,0,0,0,1,0.759
5854,0,0,0,0,0,0.932
2415,0,0,0,0,0,0.766
5711,0,1,0,0,0,0.716
8593,1,1,0,0,0,0.257
167,0,0,0,0,0,0.903
5575,0,0,1,0,1,0.749
3308,0,0,0,0,0,0.851
9928,0,0,0,0,0,0.868
6948,0,0,0,1,0,0.888
7521,0,1,0,0,0,0.996
8232,0,0,1,0,1,0.799
4486,1,0,1,1,1,0.279
4400,0,1,1,0,0,0.84
9306,0,0,1,0,0,0.722
4567,0,0,1,0,0,0.772
8909,0,0,0,0,0,0.793
3755,0,1,0,0,0,0.783
7025,1,0,1,1,0,0.224
7616,0,0,0,0,0,0.981
9863,0,0,0,0,0,0.989
1583,0,0,0,0,0,0.876
9861,0,1,0,0,0,0.902
191,0,0,0,0,0,0.755
2650,0,0,0,0,0,0.933
8210,0,0,0,0,0,0.738
730,1,1,1,0,0,0.368
7293,0,0,0,0,0,0.848
8202,0,1,0,0,0,0.897
3566,0,0,0,0,0,0.71
8000,0,0,0,0,0,0.979
9364,1,1,0,0,1,0.336
9270,0,0,0,0,0,0.708
7285,0,0,0,0,0,0.711
3882,0,0,0,0,1,0.892
9979,0,0,0,0,0,0.789
9251,0,0,0,0,0,0.796
9286,0,0,0,0,1,0.875
0,1,1,0,1,1,0.357
5633,0,0,0,1,0,0.976
2180,0,0,0,0,0,0.886
8549,0,0,0,0,0,0.919
3644,1,1,0,1,1,0.136
6112,0,0,0,0,0,0.893
4234,0,0,0,0,0,0.986
7237,1,1,1,0,1,0.123
9144,0,0,0,0,0,0.76
5315,0,0,0,0,1,0.894
4393,0,0,0,0,1,0.879
8171,0,0,0,0,0,0.944
8865,0,0,1,0,1,0.728
7106,1,1,1,1,0,0.204
9987,0,0,0,0,0,0.955
6919,0,1,0,0,1,0.921
224,0,0,0,0,0,0.834
1727,0,1,0,0,0,0.958
9657,0,1,0,0,0,0.992
6314,0,0,1,0,0,0.792
7377,0,0,0,0,1,0.785
5312,0,0,0,0,0,0.819
5831,0,0,0,1,0,0.753
9268,1,1,1,1,1,0.316
7720,0,0,0,0,0,0.876
1432,0,0,0,0,0,0.816
4806,0,0,0,0,0,0.877
9250,0,0,0,0,0,0.988
527,0,0,1,0,1,0.742
5659,0,0,0,0,0,0.946
6587,0,0,0,0,0,0.951
7696,0,0,0,1,0,0.8
6893,0,0,0,1,0,0.837
8317,0,0,0,0,0,0.885
4844,1,1,1,1,1,0.053
3853,0,0,0,0,0,0.864
2933,0,0,0,0,0,0.828
9866,0,0,0,0,0,0.865
5091,0,0,0,0,0,0.947
6955,0,0,0,0,0,0.931
4724,0,0,0,1,1,0.967
1711,0,0,0,1,0,0.854
7311,0,1,1,0,0,0.859
8483,0,0,0,0,0,0.755
917,0,0,0,0,0,0.769
1991,0,0,0,0,0,0.876
1039,0,0,0,1,0,0.823
6115,0,0,0,0,0,0.705
6656,0,0,0,0,0,0.837
7461,0,0,0,0,0,0.822
1203,0,0,0,0,0,0.956
8306,0,0,0,0,0,0.772
7086,0,0,0,0,0,0.883
6768,0,0,1,0,0,0.737
426,0,0,0,0,0,0.743
5966,0,0,1,0,0,0.87
9445,0,0,0,0,0,0.916
6626,0,0,0,1,0,0.721
4883,0,0,0,0,0,0.73
7076,0,0,0,0,0,0.713
3745,0,0,0,0,0,0.873
3936,0,0,0,0,0,0.785
5120,0,0,0,0,0,0.771
4028,0,0,0,0,0,0.871
5472,0,0,0,0,0,0.795
2338,1,1,1,0,0,0.044
1618,0,0,0,0,1,0.754
7463,0,0,0,0,0,0.729
8425,0,0,0,0,0,0.729
5335,0,0,0,0,0,0.85
9122,0,1,0,0,0,0.711
6720,0,0,0,0,0,0.897
2485,0,0,0,0,0,0.762
9287,0,0,0,0,0,0.942
2393,0,0,0,0,0,0.967
9625,0,0,0,1,0,0.773
8748,0,0,0,0,0,0.732
421,0,0,0,0,0,0.815
4910,0,0,1,0,0,0.971
2684,0,0,0,0,0,0.915
4993,0,0,0,0,0,0.89
7354,0,0,0,0,0,0.864
9437,0,0,0,0,0,0.818
7010,0,0,0,0,0,0.744
3213,0,0,0,0,0,0.791
314,0,0,0,0,0,0.833
7226,0,0,0,0,0,0.863
5550,0,0,0,0,0,0.952
3889,0,0,0,0,1,0.868
3279,0,0,0,0,0,0.927
9070,0,0,0,0,0,0.756
8650,0,0,1,0,0,0.753
4418,0,0,0,1,0,0.792
2907,0,0,0,0,0,0.902
5834,0,0,0,0,0,0.866
8530,0,0,0,0,0,0.854
3025,0,1,0,1,0,0.943
8478,0,0,0,0,0,0.839
9796,0,0,0,0,0,0.863
4751,0,0,0,0,0,0.719
9984,0,0,0,0,0,0.773
3633,0,0,0,0,0,0.857
5305,0,0,0,0,0,0.939
5685,0,0,0,0,0,0.738
1333,0,0,0,0,0,0.722
4578,0,0,0,0,1,0.738
4136,0,0,0,0,0,0.793
3747,0,0,0,0,0,0.796
2537,0,0,0,0,1,0.829
5377,0,0,0,0,0,0.743
9643,0,0,0,0,0,0.987
605,0,0,0,0,0,0.799
4221,0,0,0,0,0,0.871
5721,0,1,0,0,0,0.748
1797,0,0,0,0,0,0.917
6716,0,0,0,1,0,0.854
9730,0,0,0,0,0,0.887
3921,0,0,1,0,0,0.903
2921,0,0,0,0,1,0.744
9859,0,1,0,0,0,0.713
4349,0,0,0,0,0,0.903
9426,0,0,0,0,0,0.937
2041,0,0,0,1,0,0.734
4640,0,0,0,0,0,0.728
3477,0,0,0,0,0,0.908
454,0,0,0,0,0,0.886
2142,0,0,0,0,0,0.937
4475,0,0,0,0,0,0.749
8445,0,0,0,0,1,0.958
7654,0,1,0,0,0,0.921
7106,0,0,0,0,0,0.739
6576,0,0,0,1,0,0.773
8571,0,0,0,0,0,0.879
6460,0,0,0,0,0,0.999
7178,1,1,0,1,0,0.372
9897,0,0,0,0,1,0.97
551,1,1,0,0,1,0.285
3262,0,0,0,0,0,0.949
7188,0,0,0,0,0,0.75
7381,0,0,0,1,0,0.943
6681,0,0,1,0,0,0.824
939,0,0,0,0,0,0.725
2831,0,0,0,0,0,0.857
9257,0,0,0,0,0,0.961
9184,0,0,0,0,0,0.887
5323,0,0,0,0,0,0.963
7473,0,0,0,0,0,0.743
4013,0,0,0,0,0,0.713
2682,0,1,0,1,1,0.846
8207,0,0,0,0,0,0.959
1912,0,0,0,1,1,0.893
7747,0,0,0,0,1,0.905
5171,0,0,0,0,0,0.797
2693,0,1,0,0,0,0.801
63,0,0,0,0,0,0.853
2697,0,0,0,0,0,0.987
9739,0,0,0,1,0,0.873
7045,0,0,0,0,0,0.865
587,0,0,0,0,0,0.885
915,0,0,0,0,1,0.792
2270,0,0,0,0,0,0.749
2734,0,1,0,0,0,0.732
7327,0,0,0,0,0,0.72
5632,1,1,0,1,0,0.25
779,0,1,0,0,0,0.76
2349,0,0,0,0,0,0.788
2560,0,0,0,0,0,0.785
9175,0,1,0,0,1,0.8
2760,0,0,0,0,0,0.784
164,0,0,1,0,0,0.799
457,0,0,0,0,0,0.867
5525,0,0,0,0,0,0.833
8571,0,0,0,0,0,0.847
731,0,0,0,0,0,0.809
1968,0,0,0,0,0,0.84
6587,0,0,0,0,0,0.951
8988,0,0,0,1,0,0.978
2631,0,0,0,0,1,0.778
1298,0,0,0,0,0,0.981
5412,0,1,0,0,0,0.876
2470,0,0,0,0,0,0.712
4525,0,0,1,0,0,0.757
5957,0,0,0,0,0,0.923
1356,0,0,0,0,0,0.888
1190,0,0,0,1,0,0.869
3241,0,0,0,0,0,0.961
498,0,0,0,0,0,0.837
5922,0,0,0,1,0,0.81
3462,0,0,0,0,0,0.91
3216,0,0,0,0,0,0.947
3430,0,0,0,0,0,0.814
5448,0,0,1,1,0,0.734
4678,0,0,0,0,0,0.873
2240,0,0,0,0,0,0.911
731,0,0,1,0,0,0.951
6791,0,0,1,0,0,0.788
4217,0,0,0,0,0,0.871
717,1,1,1,1,1,0.029
2876,0,0,0,0,0,0.823
7917,0,0,0,0,0,0.883
8452,0,0,0,0,0,0.791
1757,0,1,0,0,0,0.75
233,0,0,0,1,0,0.937
1978,0,0,0,0,0,0.77
3294,0,0,0,0,0,0.933
4497,0,0,0,0,0,0.931
2645,0,0,0,0,0,0.735
6242,0,0,0,0,0,0.729
5401,0,0,0,0,0,0.946
4752,0,0,0,0,0,0.839
1215,0,0,0,0,0,0.772
5183,0,0,0,1,0,0.799
4890,0,0,0,0,0,0.96
6580,0,1,0,0,0,0.705
3496,0,0,0,0,0,0.819
8401,0,1,0,0,0,0.846
5836,0,0,0,1,1,0.702
8411,1,0,1,1,1,0.079
1900,0,0,0,0,1,0.778
1677,0,0,0,0,0,0.998
4356,0,0,0,0,0,0.94
4300,0,0,0,0,0,0.793
3952,0,0,0,0,0,0.891
1456,0,0,0,0,1,0.931
4218,0,0,0,0,0,0.81
8746,0,0,0,0,0,0.701
4169,0,0,0,0,0,0.784
9376,0,0,0,0,0,0.871
669,0,0,0,0,0,0.994
4499,0,1,0,0,0,0.771
422,1,1,0,1,1,0.063
834,0,1,0,0,0,0.869
5165,0,0,0,0,0,0.882
4314,1,0,0,1,1,0.121
4969,0,0,0,0,0,0.917
3753,1,1,1,1,0,0.339
4239,0,0,0,0,0,0.702
7434,0,0,0,0,0,0.878
3800,0,0,1,0,1,0.862
8456,0,1,0,0,0,0.798
9750,0,1,0,0,0,0.894
5817,0,0,0,0,0,0.981
1915,0,0,0,0,0,0.948
3003,0,0,0,0,0,0.834
5364,1,0,0,0,1,0.142
1637,0,0,0,0,1,0.848
4642,0,0,0,0,1,0.754
4056,1,0,0,1,0,0.246
693,1,0,0,1,0,0.288
6243,1,0,1,0,1,0.149
4782,0,0,0,0,0,0.952
